100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.500001597895974,55.49999840210246,44.50000159789754,44.499998402104026,-2.999997070522196,3.000002929476953,-3.0000029294769535,2.9999970705221957,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.450001647895974,55.44999845210246,44.45000164789754,44.449998452104026,-2.999997044494786,3.000002955504363,-3.0000029034495435,2.9999970965496057,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.40000169789597,55.39999850210246,44.40000169789754,44.399998502104026,-2.999997018467326,3.000002981531823,-3.0000028774220837,2.9999971225770654,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.35000169789597,55.349998502102466,44.35000169789753,44.34999850210403,-2.999996992439856,3.000003007559293,-3.0000028513946138,2.9999971486045354,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.30000179789597,55.29999860210247,44.30000179789754,44.299998602104026,-2.999996966412396,3.000003033586753,-3.0000028253671536,2.9999971746319956,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.25000179789597,55.249998602102465,44.25000179789753,44.24999860210403,-2.999996940384896,3.000003059614253,-3.000002799339654,2.9999972006594953,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.20000189789597,55.19999870210247,44.200001897897536,44.199998702104025,-2.9999969143574963,3.000003085641653,-3.0000027733122536,2.9999972266868955,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.150001897895976,55.149998702102465,44.15000189789753,44.14999870210403,-2.999996888329996,3.000003111669153,-3.0000027472847535,2.9999972527143957,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.10000199789597,55.09999880210247,44.100001997897536,44.099998802104025,-2.999996862302496,3.000003137696653,-3.0000027212572538,2.9999972787418954,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.050001997895976,55.049998802102465,44.05000199789753,44.04999880210403,-2.999996836275096,3.000003163724053,-3.0000026952298535,2.9999973047692956,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.00000209789597,54.99999890210247,44.000002097897536,43.999998902104025,-2.999996810247596,3.000003189751553,-3.000002669202354,2.9999973307967953,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.950002097895975,54.949998902102465,43.95000209789753,43.94999890210403,-2.9999967842200963,3.000003215779053,-3.0000026431748537,2.9999973568242955,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.90000219789597,54.89999900210247,43.900002197897535,43.899999002104025,-2.999996758192696,3.000003241806453,-3.0000026171474534,2.9999973828516957,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.850002197895975,54.849999002102464,43.85000219789753,43.84999900210403,-2.999996732165196,3.000003267833953,-3.0000025911199537,2.9999974088791954,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.80000229789597,54.79999910210247,43.800002297897535,43.799999102104024,-2.999996706137696,3.000003293861453,-3.0000025650924536,2.9999974349066956,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.750002297895975,54.749999102102464,43.75000229789753,43.74999910210403,-2.999996680110196,3.000003319888953,-3.000002539064954,2.9999974609341953,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.70000239789597,54.69999920210247,43.700002397897535,43.699999202104024,-2.9999966540827963,3.000003345916353,-3.0000025130375536,2.9999974869615955,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.650002397895975,54.649999202102464,43.65000239789753,43.64999920210403,-2.999996628055296,3.000003371943853,-3.0000024870100535,2.9999975129890957,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.60000249789597,54.59999930210247,43.600002497897535,43.59999930210403,-2.999996602027796,3.000003397971353,-3.0000024609825537,2.9999975390165954,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.550002497895974,54.549999302102464,43.55000249789753,43.54999930210403,-2.999996576000396,3.000003423998753,-3.0000024349551535,2.9999975650439956,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.50000239789597,54.499999202102465,43.50000239789753,43.49999920210403,-2.999996549972896,3.000003450026253,-3.000002408927654,2.9999975910714953,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.450002597895974,54.44999940210246,43.45000259789754,43.44999940210403,-2.9999965239453963,3.000003476053753,-3.0000023829001536,2.9999976170989955,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.40000259789597,54.399999402102466,43.40000259789753,43.39999940210403,-2.999996497917996,3.000003502081153,-3.000002356872754,2.9999976431263953,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.35000259789597,54.34999940210247,43.350002597897536,43.349999402104025,-2.999996471890496,3.0000035281086532,-3.0000023308452537,2.9999976691538954,3.051758e-05,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.30000259789597,54.299999402102465,43.30000259789753,43.29999940210403,-2.999996445862996,3.000003554136153,-3.0000023048177535,2.9999976951813956,3.051758e-05,0.0
